NODE_KEY,SO_GUID,DLY_NOTE_NUMBER,CREATED_BY,CREATED_AT,CHANGED_BY,CHANGED_AT,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,CURRENCY_CODE,BUYER_GUID,PAYMENT_STATUS
40F2E9AFC5011EE7AEC4A36FBC15655C,40F2E9AFC5011EE7AEC4A36A95C0E55C,500040337,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.319.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.325.230.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,
40F2E9AFC5011EE7AEC4A36FBC15855C,40F2E9AFC5011EE7AEC4A36A95C1055C,500040338,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.320.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.326.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A36FBC15A55C,40F2E9AFC5011EE7AEC4A36A95C1255C,500040339,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.321.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.327.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A36FBC15C55C,40F2E9AFC5011EE7AEC4A36A95C1455C,500040340,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.322.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.328.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A36FBC15E55C,40F2E9AFC5011EE7AEC4A36A95C1655C,500040341,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.323.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.329.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A36FBC16055C,40F2E9AFC5011EE7AEC4A36A95C1855C,500040342,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.324.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.330.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A36FBC16255C,40F2E9AFC5011EE7AEC4A36A95C1A55C,500040343,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.325.230.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.331.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,P
40F2E9AFC5011EE7AEC4A36FBC16455C,40F2E9AFC5011EE7AEC4A36A95C1C55C,500040344,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.326.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.401.220.0000000000,107.1,90,17.1,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A36FBC16655C,40F2E9AFC5011EE7AEC4A36A95C1E55C,500040345,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.327.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.402.220.0000000000,4.42,3.7107,70503,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,
40F2E9AFC5011EE7AEC4A36FBC16855C,40F2E9AFC5011EE7AEC4A36A95C2055C,500040346,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.328.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.403.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,P
40F2E9AFC5011EE7AEC4A36FBC16A55C,40F2E9AFC5011EE7AEC4A36A95C2255C,500040347,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.329.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.404.220.0000000000,23.74,19.953,3.79107,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A36FBC16C55C,40F2E9AFC5011EE7AEC4A36A95C2455C,500040348,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.330.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.405.220.0000000000,4.5,3.7814,71847,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A36FBC16E55C,40F2E9AFC5011EE7AEC4A36A95C2655C,500040349,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.331.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.406.220.0000000000,2.73,2.2918,43544,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A36FBC17055C,40F2E9AFC5011EE7AEC4A36A95C2855C,500040350,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.401.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.407.220.0000000000,54131,45488,8643,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A36FBC17255C,40F2E9AFC5011EE7AEC4A36A95C2A55C,500040351,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.402.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.408.220.0000000000,27489,23100,4389,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A36FBC17455C,40F2E9AFC5011EE7AEC4A36A95C2C55C,500040352,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.403.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.409.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A36FBC17655C,40F2E9AFC5011EE7AEC4A36A95C2E55C,500040353,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.404.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.410.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,P
40F2E9AFC5011EE7AEC4A36FBC17855C,40F2E9AFC5011EE7AEC4A36A95C3055C,500040354,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.405.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.411.220.0000000000,5.84,4.911,93308,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A36FBC17A55C,40F2E9AFC5011EE7AEC4A36A95C3255C,500040355,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.406.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.412.220.0000000000,113.03,94.9855,18.04724,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A36FBC17C55C,40F2E9AFC5011EE7AEC4A36A95C3455C,500040356,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.407.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.413.220.0000000000,11424,9600,1824,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A36FBC17E55C,40F2E9AFC5011EE7AEC4A36A95C3655C,500040357,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.408.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.414.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A36FBC18055C,40F2E9AFC5011EE7AEC4A36A95C3855C,500040358,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.409.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.415.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A36FBC18255C,40F2E9AFC5011EE7AEC4A36A95C3A55C,500040359,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.410.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.416.220.0000000000,10.59,8.9,1.691,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A36FBC18455C,40F2E9AFC5011EE7AEC4A36A95C3C55C,500040360,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.411.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.417.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A36FBC18655C,40F2E9AFC5011EE7AEC4A36A95C3E55C,500040361,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.412.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.418.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,
40F2E9AFC5011EE7AEC4A36FBC18855C,40F2E9AFC5011EE7AEC4A36A95C4055C,500040362,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.413.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.419.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A36FBC18A55C,40F2E9AFC5011EE7AEC4A36A95C4255C,500040363,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.414.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.420.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,P
40F2E9AFC5011EE7AEC4A36FBC18C55C,40F2E9AFC5011EE7AEC4A36A95C4455C,500040364,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.415.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.421.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,P
40F2E9AFC5011EE7AEC4A36FBC18E55C,40F2E9AFC5011EE7AEC4A36A95C4655C,500040365,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.416.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.422.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,
40F2E9AFC5011EE7AEC4A36FBC19055C,40F2E9AFC5011EE7AEC4A36A95C4855C,500040366,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.417.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.423.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437B6C01,P
40F2E9AFC5011EE7AEC4A36FBC19255C,40F2E9AFC5011EE7AEC4A36A95C4A55C,500040367,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.418.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.424.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,
40F2E9AFC5011EE7AEC4A36FBC19455C,40F2E9AFC5011EE7AEC4A36A95C4C55C,500040368,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.419.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.425.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437BAC01,P
40F2E9AFC5011EE7AEC4A36FBC19655C,40F2E9AFC5011EE7AEC4A36A95C4E55C,500040369,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.420.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.426.220.0000000000,3.97,3.338,63422,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A36FBC19855C,40F2E9AFC5011EE7AEC4A36A95C5055C,500040370,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.421.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.427.220.0000000000,82795,69575,13220,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,P
40F2E9AFC5011EE7AEC4A36FBC19A55C,40F2E9AFC5011EE7AEC4A36A95C5255C,500040371,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.422.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.428.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A36FBC19C55C,40F2E9AFC5011EE7AEC4A36A95C5455C,500040372,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.423.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.429.220.0000000000,24.7,20.76,3.9444,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A36FBC19E55C,40F2E9AFC5011EE7AEC4A36A95C5655C,500040373,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.424.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.430.220.0000000000,8.26,6.938,1.31822,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A36FBC1A055C,40F2E9AFC5011EE7AEC4A36A95C5855C,500040374,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.425.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.501.220.0000000000,3.46,2.907,55233,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A36FBC1A255C,40F2E9AFC5011EE7AEC4A36A95C5A55C,500040375,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.426.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.502.220.0000000000,86273,72498,13775,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,P
40F2E9AFC5011EE7AEC4A36FBC1A455C,40F2E9AFC5011EE7AEC4A36A95C5C55C,500040376,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.427.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.503.220.0000000000,7018,5897,1121,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A36FBC1A655C,40F2E9AFC5011EE7AEC4A36A95C5E55C,500040377,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.428.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.504.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,P
40F2E9AFC5011EE7AEC4A36FBC1A855C,40F2E9AFC5011EE7AEC4A36A95C6055C,500040378,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.429.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.505.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,P
40F2E9AFC5011EE7AEC4A36FBC1AA55C,40F2E9AFC5011EE7AEC4A36A95C6255C,500040379,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.430.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.506.220.0000000000,1.44,1.21399,23065,EUR,42F2E9AFC4EF1EE7A4AB1547437BAC01,P
40F2E9AFC5011EE7AEC4A36FBC1AC55C,40F2E9AFC5011EE7AEC4A36A95C6455C,500040380,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.501.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.507.220.0000000000,4.74,3.9795,75610,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A36FBC1AE55C,40F2E9AFC5011EE7AEC4A36A95C6655C,500040381,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.502.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.508.220.0000000000,15898,13360,2538,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,P
40F2E9AFC5011EE7AEC4A36FBC1B055C,40F2E9AFC5011EE7AEC4A36A95C6855C,500040382,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.503.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.509.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,P
40F2E9AFC5011EE7AEC4A36FBC1B255C,40F2E9AFC5011EE7AEC4A36A95C6A55C,500040383,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.504.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.510.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,P
40F2E9AFC5011EE7AEC4A36FBC1B455C,40F2E9AFC5011EE7AEC4A36A95C6C55C,500040384,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.505.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.511.220.0000000000,9.83,8.257,1.56883,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A36FBC1B655C,40F2E9AFC5011EE7AEC4A36A95C6E55C,500040385,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.506.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.512.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437B6C01,
40F2E9AFC5011EE7AEC4A36FBC1B855C,40F2E9AFC5011EE7AEC4A36A95C7055C,500040386,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.507.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.513.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437B6C01,
40F2E9AFC5011EE7AEC4A36FBC1BA55C,40F2E9AFC5011EE7AEC4A36A95C7255C,500040387,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.508.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.514.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437B6C01,
40F2E9AFC5011EE7AEC4A36FBC1BC55C,40F2E9AFC5011EE7AEC4A36A95C7455C,500040388,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.509.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.515.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,P
40F2E9AFC5011EE7AEC4A36FBC1BE55C,40F2E9AFC5011EE7AEC4A36A95C7655C,500040389,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.510.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.516.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A36FBC1C055C,40F2E9AFC5011EE7AEC4A36A95C7855C,500040390,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.511.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.517.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A36FBC1C255C,40F2E9AFC5011EE7AEC4A36A95C7A55C,500040391,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.512.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.518.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A36FBC1C455C,40F2E9AFC5011EE7AEC4A36A95C7C55C,500040392,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.513.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.519.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A36FBC1C655C,40F2E9AFC5011EE7AEC4A36A95C7E55C,500040393,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.514.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.520.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437BAC01,P
40F2E9AFC5011EE7AEC4A36FBC1C855C,40F2E9AFC5011EE7AEC4A36A95C8055C,500040394,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.515.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.521.220.0000000000,107.1,90,17.1,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A36FBC1CA55C,40F2E9AFC5011EE7AEC4A36A95C8255C,500040395,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.516.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.522.220.0000000000,4.42,3.7107,70503,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,
40F2E9AFC5011EE7AEC4A36FBC1CC55C,40F2E9AFC5011EE7AEC4A36A95C8455C,500040396,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.517.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.523.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437B6C01,P
40F2E9AFC5011EE7AEC4A36FBC1CE55C,40F2E9AFC5011EE7AEC4A36A95C8655C,500040397,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.518.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.524.220.0000000000,23.74,19.953,3.79107,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A36FBC1D055C,40F2E9AFC5011EE7AEC4A36A95C8855C,500040398,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.519.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.525.220.0000000000,4.5,3.7814,71847,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A36FBC1D255C,40F2E9AFC5011EE7AEC4A36A95C8A55C,500040399,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.520.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.526.220.0000000000,2.73,2.2918,43544,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,
40F2E9AFC5011EE7AEC4A36FBC1D455C,40F2E9AFC5011EE7AEC4A36A95C8C55C,500040400,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.521.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.527.220.0000000000,54131,45488,8643,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,P
40F2E9AFC5011EE7AEC4A36FBC1D655C,40F2E9AFC5011EE7AEC4A36A95C8E55C,500040401,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.522.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.528.220.0000000000,27489,23100,4389,EUR,42F2E9AFC4EF1EE7A4AB1547437B8C01,P
40F2E9AFC5011EE7AEC4A36FBC1D855C,40F2E9AFC5011EE7AEC4A36A95C9055C,500040402,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.523.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.529.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,P
40F2E9AFC5011EE7AEC4A36FBC1DA55C,40F2E9AFC5011EE7AEC4A36A95C9255C,500040403,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.524.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.530.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,P
40F2E9AFC5011EE7AEC4A36FBC1DC55C,40F2E9AFC5011EE7AEC4A36A95C9455C,500040404,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.525.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.531.220.0000000000,5.84,4.911,93308,EUR,42F2E9AFC4EF1EE7A4AB1547437BAC01,
40F2E9AFC5011EE7AEC4A36FBC1DE55C,40F2E9AFC5011EE7AEC4A36A95C9655C,500040405,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.526.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.601.220.0000000000,113.03,94.9855,18.04724,EUR,42F2E9AFC4EF1EE7A4AB1547437AEC01,
40F2E9AFC5011EE7AEC4A36FBC1E055C,40F2E9AFC5011EE7AEC4A36A95C9855C,500040406,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.527.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.602.220.0000000000,11424,9600,1824,EUR,42F2E9AFC4EF1EE7A4AB1547437ACC01,P
40F2E9AFC5011EE7AEC4A36FBC1E255C,40F2E9AFC5011EE7AEC4A36A95C9A55C,500040407,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.528.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.603.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437B2C01,P
40F2E9AFC5011EE7AEC4A36FBC1E455C,40F2E9AFC5011EE7AEC4A36A95C9C55C,500040408,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.529.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.604.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437B0C01,P
40F2E9AFC5011EE7AEC4A36FBC1E655C,40F2E9AFC5011EE7AEC4A36A95C9E55C,500040409,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.530.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.605.220.0000000000,10.59,8.9,1.691,EUR,42F2E9AFC4EF1EE7A4AB1547437B4C01,
40F2E9AFC5011EE7AEC4A36FBC1E855C,40F2E9AFC5011EE7AEC4A36A95CA055C,500040410,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.531.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.606.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437CEC01,
40F2E9AFC5011EE7AEC4A36FBC1EA55C,40F2E9AFC5011EE7AEC4A36A95CA255C,500040411,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.601.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.607.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437D2C01,
40F2E9AFC5011EE7AEC4A36FBC1EC55C,40F2E9AFC5011EE7AEC4A36A95CA455C,500040412,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.602.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.608.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437D4C01,
40F2E9AFC5011EE7AEC4A36FBC1EE55C,40F2E9AFC5011EE7AEC4A36A95CA655C,500040413,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.603.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.609.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437D6C01,P
40F2E9AFC5011EE7AEC4A36FBC1F055C,40F2E9AFC5011EE7AEC4A36A95CA855C,500040414,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.604.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.610.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437D6C01,P
